,excercise_name,utility,mechanics,force,preparation,execution,comments,target_muscles,synergist_muscles,stabalizer_muscles,dynamic_stabilizer_muscles
46,Lever Barbell Close Grip Bench Press (plate loaded),['Basic'],['Compound'],['Push'],Lie on bench with bar above chest and grasp bar with shoulder width or slightly narrower grip. Disengage bar by rotating bar back.,Lower weight to chest with elbows close to body. Push barbell back up until arms are straight. Repeat.,Grip can be slightly narrower than shoulder width but not too close. Also see Bench Press Analysis.,['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular']",[],[]
47,Lever Triceps Extension (plate loaded),"['Basic', 'Auxiliary']",['Isolated'],['Push'],"Sit on seat. Place forearms on lever pad and back of upper arms, parallel on padding with elbows in line with lever's fulcrum.",Push lever down until arms are fully extended. Return and repeat.,"With heavy resistance, back pad will need to be adjusted to keep torso close to arm pad. Adjust seat height so back of upper arms rest on padding. If seat is too high, shoulder will need to rise near end of extension to complete final range of motion since forearms will make contact with pad before lockout. If seat is too low, range of motion will be compromised because elbows will not be completely flexed at beginning of movement. Also see Lever Triceps Extension on alternative apparatus.",['Triceps Brachii'],['None'],"['Pectoralis Major, Sternal', 'Deltoid, Posterior', 'Latissimus Dorsi', 'Teres Major', 'Pectoralis Minor', 'Trapezius, Lower']",[]
48,"Lever Triceps Extension (no seat, plate loaded)","['Basic', 'Auxiliary']",['Isolated'],['Push'],Stand behind arm pad facing lever handles. Place one foot forward under arm pad and opposite foot back on foot bar. Grasp handles with narrow overhand grip. Squat down and position chest up against side of pad and back of upper arms on upper angled padded surface.,Push lever down until arms are fully extended. Return and repeat.,"In effort to achieve fuller range of motion, head can be positioned down so handles can clear over head. With heavy resistance, back pad will need to be adjusted to keep torso close to arm pad. Position armpit to rest near top of pad. Back of upper arm should remain on pad throughout movement.",['Triceps Brachii'],['None'],"['Pectoralis Major, Sternal', 'Deltoid, Posterior', 'Latissimus Dorsi', 'Teres Major', 'Pectoralis Minor', 'Trapezius, Lower', 'Wrist Flexors']",[]
49,Lever Triceps Dip (plate loaded),['Basic'],['Compound'],['Push'],"Sit upright on seat. If possible, place handles in narrow position. Grasp handles.",Push levers down with elbows pointing back. Allow lever bar to raise until shoulders are slightly stretched. Repeat.,Also see Lever Chest Dip.,['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi']","['Trapezius, Lower']",[]
50,Lever Incline Triceps Extension,"['Basic', 'Auxiliary']",['Isolated'],['Push'],"Sit on seat and lie back on back support. Push foot lever down with foot and grasp lever handles from behind. With lever handles behind head, place both feet on support or floor.",Push lever handles up over head until arms are fully extended. Return and repeat.,"When finished, push foot lever down, release handles, then release foot lever.",['Triceps Brachii'],['None'],"['Pectoralis Major, Clavicular', 'Wrist Flexors', 'Extensor Carpi Ulnaris', 'Flexor Carpi Ulnaris']",[]
51,Lever Overhead Triceps Extension,"['Basic', 'Auxiliary']",['Isolated'],['Push'],"Sit on seat. Push foot lever down with foot and grasp lever handles from behind. With lever handles behind neck, place both feet on support or floor.",Push lever handles up over head until arms are fully extended. Return and repeat.,"When finished, push foot lever down, release handles, then release foot lever.",['Triceps Brachii'],['None'],"['Deltoid, Anterior', 'Wrist Flexors']",[]
52,Lever Pushdown,"['Basic', 'Auxiliary']",['Isolated'],['Push'],Sit on seat and grasp handles by shoulders. Position elbows to sides.,Push lever down beyond hips until arm is fully extended. Return and repeat.,Also see movement performed on alternative machine.,['Triceps Brachii'],['None'],"['Pectoralis Major, Sternal', 'Deltoid, Posterior', 'Latissimus Dorsi', 'Teres Major', 'Pectoralis Minor', 'Trapezius, Lower', 'Extensor Carpi Ulnaris', 'Flexor Carpi Ulnaris']",[]
53,Lever Seated Close Grip Press,['Basic'],['Compound'],['Push'],"Sit on seat with chest at height of handles. Grasp handles with shoulder width or slightly narrower overhand grip, just against sides of chest; elbows somewhat down to sides.",Press lever until arms are extended. Return weight until forearm is against upper arm. Repeat.,"If lever arms freely move together or apart, keep moderately close grip throughout movement. Triceps will not be as involved in movement if grip is lower than chest. Seat height should be adjusted so bar is at least lower chest height. Also Lever Parallel Grip Bench Press for chest.",['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular']",[],[]
54,Lever Close Grip Incline Bench Press,"['Basic', 'Auxiliary']",['Compound'],['Push'],Lie on incline bench with parallel lever bars close to sides of chest. Grasp handles with shoulder width grip.,Press lever until arms are ext ended. Return weight until wrists are at side of chest. Repeat.,Also Lever Parallel Grip Incline Bench Press for upper chest.,['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Clavicular']",[],[]
55,Lever Triceps Dip,['Basic'],['Compound'],['Push'],"If possible, place handles in narrow position. Sit on seat with back against pad. Grasp handles and position elbows back.",Push levers down by straightening arms downward. Allow lever bar to raise with elbows pointing back until shoulders are slightly stretched. Repeat.,See Lever Chest Dip with overhand grip and on machine facing fulcrum. Also see Lever Chest Dip.,['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi']","['Trapezius, Lower']",[]
56,Lever Triceps Dip,['Basic'],['Compound'],['Push'],"If possible, place handles in narrow position. Sit on seat with legs under pads. Grasp handles and position elbows back.",Push levers down by straightening arms downward. Allow lever bar to raise with elbows pointing back until shoulders are slightly stretched. Repeat.,See exercise on alternative machine. Also see Lever Chest Dip on machine facing away from fulcrum and Lever Chest Dip.,['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi']","['Trapezius, Lower']",[]
57,Lever Overhand Triceps Dip,['Basic'],['Compound'],['Push'],Sit on seat with back against pad. Gra sp end of handles with overhand grip and position elbows back.,Push levers down by straightening arms downward. Allow lever bar to raise with elbows pointing back until shoulders are slightly stretched. Repeat.,Also see parallel grip Lever Triceps Dip and Lever Chest Dip.,['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi']","['Trapezius, Lower']",[]
58,Lever Triceps Extension,"['Basic', 'Auxiliary']",['Isolated'],['Push'],Sit on seat. Grasp handles and place back of upper arms parallel on padding with elbows approximately in line with lever's fulcrum.,Push lever down until arms are fully extended. Return until forearms contact upper arms. Repeat.,"With heavy resistance, back pad will need to be adjusted to keep torso close to arm pad. Adjust seat height, so back of upper arms rest on padding. If seat is too high, shoulder will need to rise near end of extension to complete final range of motion since forearms will make contact with pad before lockout. If seat is too low, range of motion will be compromised because elbows will not be completely flexed at beginning of movement.",['Triceps Brachii'],['None'],"['Pectoralis Major, Sternal', 'Deltoid, Posterior', 'Latissimus Dorsi', 'Teres Major', 'Pectoralis Minor', 'Trapezius, Lower', 'Extensor Carpi Ulnaris', 'Flexor Carpi Ulnaris']",[]
59,Lever Triceps Extension,"['Basic', 'Auxiliary']",['Isolated'],['Push'],Sit on seat with arm pads apart to sides. Slide arm pads closer together to sides of the chest. Grasp handles and places back of upper arms on padding.,Push the lever down until arms are fully extended. Return until forearms contact upper arms. Repeat.,"To position elbows higher than the shoulder, position seat lower. To position elbows lower than shoulders, position seat higher. Also, see Lever Triceps Extension on alternative apparatus.",['Triceps Brachii'],['None'],"['Pectoralis Major, Sternal', 'Deltoid, Posterior', 'Latissimus Dorsi', 'Teres Major', 'Pectoralis Minor', 'Trapezius, Lower', 'Extensor Carpi Ulnaris', 'Flexor Carpi Ulnaris']",[]
60,Lever Alternating Triceps Extension,"['Basic', 'Auxiliary']",['Isolated'],['Push'],Sit on seat. Grasp handles and place back of upper arms on padding.,Push one lever out and down until arm is fully extended. Return until forearm contacts upper arm. Repeat with opposite arm. Continue alternating movement between arms.,"If machine has secondary lever (as shown), elbows do not have to be exactly aligned with primary fulcrum.",['Triceps Brachii'],['None'],"['Pectoralis Major, Sternal', 'Deltoid, Posterior', 'Latissimus Dorsi', 'Teres Major', 'Pectoralis Minor', 'Trapezius, Lower', 'Extensor Carpi Ulnaris', 'Flexor Carpi Ulnaris']",[]
61,Sled Standing Triceps Dip,['Basic'],['Compound'],['Push'],"Stand between handles facing machine. Grasp parallel handles and position elbows back. Squat down slightly by bending hips and knees, just enough to raise selected weight up from remaining weight stack.",Push levers down by straightening arms downward. Allow lever bar to raise with elbows pointing back until slight stretch is felt in shoulders. Repeat.,This particular machine design is rare. See typical dip machines:,['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi']","['Trapezius, Lower']",[]
62,Smith Close Grip Bench Press,['Basic'],['Compound'],['Push'],Lie on bench with bar above chest and grasp bar with shoulder width or slightly narrower grip. Disengage bar by rotating bar back.,Lower weight to chest with elbows close to body. Push bar back up until arms are straight. Repeat.,Grip can be slightly narrower than shoulder width but not too close. Also see Bench Press Analysis.,['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular']",[],[]
63,Smith Close Grip Incline Bench Press,"['Basic', 'Auxiliary']",['Compound'],['Push'],Lie on incline bench with bar above chest and grasp bar with shoulder width or slightly narrower grip. Disengage bar by rotating bar back.,Lower weight to chest with elbows close to body. Push bar back up until arms are straight. Repeat.,Grip can be slightly narrower than shoulder width but not too close. Also see Bench Press Analysis.,['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Clavicular']",[],[]
64,Weighted Bench Dip,['Basic'],['Compound'],['Push'],"Sit on inside of one of two benches placed parallel, slightly less than leg's length away. Place hands on edge of bench. Straighten arms, slide rear end off of edge of bench and position heels on adjacent bench with legs straight. Have assistant place weight on lap near hips.","Lower body by bending arms until slight stretch is felt in chest or shoulder, or rear end touches floor. Raise body and repeat.","Bench height should allow for full range of motion. If assistant is not available, place weight on lap sitting on floor or edge of bench.",['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi']","['Trapezius, Lower']",[]
65,Weighted Close Grip Push-up,['Basic'],['Compound'],['Push'],Lie prone on floor with hands under shoulders or slightly narrower. Position body up off floor with extended arms and body straight. Partner can place weight plate(s) on back if needed.,"Keeping body straight, lower body to floor by bending arms. Push body up until arms are extended. Repeat.","Both upper and lower body must be kept straight throughout movement. Exercise can be performed without additional weight (See Close Grip Pushup without weight). If additional weight is used, partner will need to add and remove weight, and keep weight from sliding off back. See wider grip push-up.",['Triceps Brachii'],"['Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Deltoid, Anterior']","['Rectus Abdominis', 'Obliques', 'Quadriceps']",[]
66,Weighted Triceps Dip,['Basic'],['Compound'],['Push'],"Place weight on dip belt around waist or place dumbbell between lower legs just above feet. Mount shoulder width dip bar, arms straight with shoulders above hands. Keep hips straight.",Lower body until slight stretch is felt in shoulders. Push body up until arms are straight. Repeat.,Exercise can also be performed without weight. Also see Weighted Chest Dips.,['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi']","['Trapezius, Lower']",[]
67,Band-assisted Triceps Dip,['Basic'],['Compound'],['Push'],Place one foot on middle of exercise band with ends looped on shoulder width dip bars. Push band down partially by extending leg. Mount dip bar with arms straight and shoulders above hands. Place other foot on exercise band next to other foot. Keep hips straight.,Lower body until slight stretch is felt in shoulders. Push body up until arms are straight. Repeat.,Also see Band-assisted Chest Dips.,['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi']","['Trapezius, Lower']",[]
68,Bench Dip,['Basic'],['Compound'],['Push'],"Sit on inside of one of two benches placed parallel, slightly less than leg's length away. Place hands on edge of bench, straighten arms, slide rear end off of bench, and position heels on adjacent bench with legs straight.","Lower body by bending arms until slight stretch is felt in chest or shoulder, or rear end touches floor. Raise body and repeat.",Bench height should allow for full range of motion.,['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi']","['Trapezius, Lower']",[]
69,Bench Dip (knees bent),['Basic'],['Compound'],['Push'],"Sit on side of bench. Place hands on edge of bench. Place feet on floor away from bench. Straighten arms, slide rear end off of edge of bench, and position feet on floor with knees bent.","Lower body by bending arms until slight stretch is felt in chest or shoulder, or rear end touches floor. Raise body and repeat.",Bench height should allow for full range of motion.,['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi']","['Trapezius, Lower']",[]
70,Bench Dip (heels on floor),['Basic'],['Compound'],['Push'],"Sit on side of bench. Place hands on edge of bench. Position feet away from bench. Straighten arms, slide rear end off of edge of bench, and rest heels on floor with legs straight.","Lower body by bending arms until slight stretch is felt in chest or shoulder, or rear end touches floor. Raise body and repeat.",Bench height should allow for full range of motion.,['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi']","['Trapezius, Lower']",[]
71,Close Grip Push-up,['Basic'],['Compound'],['Push'],Lie prone on floor with hands under shoulders or slightly narrower. Position body up off floor with extended arms and body straight.,"Keeping body straight, lower body to floor by bending arms. Push body up until arms are extended. Repeat.",Both upper and lower body must be kept straight throughout movement. See wider grip push-up.,['Triceps Brachii'],"['Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Deltoid, Anterior']","['Serratus Anterior', 'Pectoralis Minor', 'Rectus Abdominis', 'Obliques', 'Quadriceps']",[]
72,Close Grip Decline Pushup,"['Basic', 'Auxiliary']",['Compound'],['Push'],Kneel on floor with bench or elevation behind body. Position hands on floor with hands under shoulders or slightly narrower. Place feet on bench or elevation. Raise body in plank position with body straight and arms extended.,"Keeping body straight, lower upper body to floor by bending arms. To allow for full descent, pull head back slightly without arching back. Push body up until arms are extended. Repeat.",Both upper and lower body must be kept straight throughout movement. Range of motion will be compromised if neck is protracted. Very high elevations may not involve sternal head of pectoralis major.,['Triceps Brachii'],"['Pectoralis Major, Clavicular', 'Pectoralis Major, Sternal', 'Deltoid, Anterior']","['Rectus Abdominis', 'Obliques', 'Quadriceps']",[]
73,Close Grip Push-up (on knees),['Basic'],['Compound'],['Push'],Lie prone on floor with hands under shoulders or slightly narrower. Position body up off floor with extended arms and body straight.,"Keeping body straight, lower body to floor by bending arms. Push body up until arms are extended. Repeat.",Both upper and lower body must be kept straight throughout movement. Forefeet can remain on floor as long as body is pivoting on knees. Also see close grip variation and wider grip push-ups on knees.,['Triceps Brachii'],"['Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Deltoid, Anterior']","['Rectus Abdominis', 'Obliques']",[]
74,Close Grip Push-up (on medicine ball),[],['Compound'],['Push'],"Kneel before medicine ball. Place hands on upper part of ball on each side. Balance upper body above ball with arms extended. Straighten body and place forefeet back, away from ball on floor shoulder width apart.","Keeping body straight, lower body by bending arms until chest touches ball. Push body up until arms are extended. Repeat.",Both upper and lower body must be kept straight throughout movement. Also see close grip push-up on floor.,['Triceps Brachii'],"['Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Deltoid, Anterior']","['Rectus Abdominis', 'Obliques', 'Quadriceps']",[]
75,Close Grip Incline Push-up (on bar),['Basic'],['Compound'],['Push'],Grasp horizontal bar (lower than chest height) with hands shoulder width or slightly narrower. Position forefeet back from bar with arms and body straight. Arms should be perpendicular to body.,"Keeping body straight, lower chest to bar by bending arms. Push body up until arms are extended. Repeat.",Both upper and lower body must be kept straight throughout movement. Height of bar affects difficulty of movement. See Gravity Vectors for greater understanding of how body angle influences resistance. Also see wider grip push-up.,['Triceps Brachii'],"['Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Deltoid, Anterior']","['Rectus Abdominis', 'Obliques', 'Quadriceps', 'Gastrocnemius', 'Soleus']",[]
76,Suspended Triceps Extension (with rope),"['Basic', 'Auxiliary']",['Isolated'],['Push'],"Grasp triceps rope hanging from secured bar (chest height or lower). Position forefeet on floor, back from bar with body straight. Elbows can be either be completely bent or straight during mount with upper arms somewhat perpendicular with body.","Keeping body straight, raise body up and back up until arms are extended. Lower body by bending elbows, allowing head to travel between ends of rope. Repeat.","Instead of 1 Triceps Rope (as shown), 2 ab slings or 2 nylon/cloth Stirrups with long straps can also be used (see how to loop cable stirrup onto bar) with overhand grip. Both upper and lower body must be kept straight throughout movement. Height of bar affects difficulty of movement. See Gravity Vectors for greater understanding of how body angle influences resistance. Also see Suspended Triceps Extension with Suspension Trainer.",['Triceps Brachii'],[],"['Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Latissimus Dorsi', 'Teres Major', 'Rhomboids', 'Levator Scapulae', 'Deltoid, Posterior', 'Pectoralis Minor', 'Serratus Anterior', 'Rectus Abdominis', 'Obliques', 'Quadriceps', 'Gastrocnemius', 'Extensor Carpi Ulnaris', 'Flexor Carpi Ulnaris']",[]
77,Triceps Dip,['Basic'],['Compound'],['Push'],"Mount shoulder width dip bar, arms straight with shoulders above hands. Keep hips straight.",Lower body until slight stretch is felt in shoulders. Push body up until arms are straight. Repeat.,Also see Chest Dips.,['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi']","['Trapezius, Lower']",[]
78,Triceps Dip (between benches),['Basic'],['Compound'],['Push'],"Stand between ends of two benches. Place hands on ends of benches with fingers off end of benches. Grip should be somewhat narrow. Position feet out in front with legs straight, heels on floor, and torso upright.","Lower body by bending arms, allowing elbows to point back. When slight stretch is felt in chest or shoulders, push body up until arms are straight. Repeat.","In above clip, hands are positioned at ends of main segments of benches with fingers between gaps. On standard benches, hands should be placed near ends of benches. Perform on higher benches if slight stretch is not felt. Also see Bench Dip and Chest Dip (between benches).",['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi']","['Trapezius, Lower']",[]
79,Triceps Dip (bent knees between benches),['Basic'],['Compound'],['Push'],Stand between ends of two benches. Place hands on ends of benches with fingers off ends of benches. Grip should be somewhat narrow. Position feet in front with legs bent and torso upright.,"Lower body by bending arms, allowing elbows to point back. When slight stretch is felt in chest or shoulders, push body up until arms are straight. Repeat.","In above clip, hands are positioned at ends of main segments of benches with fingers between gaps. On standard benches, hands should be placed near ends of benches. Perform on higher benches if slight stretch is not felt. Also see Bench Dip (bent knee) and Chest Dip (bent knees between benches).",['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi']","['Trapezius, Lower']",[]
80,Suspended Triceps Dip,['Basic'],['Compound'],['Push'],Stand between two suspension handles and grasp handles on each side of torso. Hold position firmly and lift feet from floor.,Push body up until arms are straight. Lower body until slight stretch is felt in shoulders. Repeat.,"This exercise can be performed on gymnastics rings or a dual anchored suspension trainer. To emphasize triceps, position body more upright than demonstrated by positioning hips straighter. Also see Chest Dips.",['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi']","['Trapezius, Lower']",[]
81,Suspended Self-assisted Triceps Dip,['Basic'],['Compound'],['Push'],"Stand between two suspension handles, approximately mid-thigh height. Grasp handles on each side and straighten arms with shoulders above hands. Holding position firmly and place bodyweight on handles. Place toes on floor behind with knees bent and feet back.","Lower body by bending arms back. If necessary, use minimal assistance of lower body to control descent, allowing knees to bend, keeping toes in contact with floor. When slight stretch is felt in chest or shoulders, push body up back up until arms are straight. Repeat with minimal assistance from legs.","If lower body is used for assistance, Quadriceps are utilized. Hips are kept straighter and body more upright, as compared to Assisted Chest Dip. This exercise can be performed on adjustable length gymnastics rings or a dual anchored suspension trainer.",['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi']","['Trapezius, Lower']",[]
82,Suspended Triceps Extension,"['Basic', 'Auxiliary']",['Isolated'],['Push'],"Grasp handles and step forward between suspension trainers. Position arms downward and slightly forward, nearly parallel with suspension straps. Lean forward, placing upper body weight onto handles with arms straight, while stepping back onto forefeet so body is leaning forward at desired angle. Straighten body, so torso is in-line with legs.","Lower body by bending elbows, allowing head to travel between suspension handles. Raise body up and back up until arms are extended. Repeat.",Both upper and lower body should be kept straight throughout movement. Angle of body affects difficulty of movement. See Gravity Vectors for greater understanding of how body angle influences resistance. Also see Suspended Triceps Extension with Triceps Rope. This exercise can be performed on TRXⓇ style suspension trainer or adjustable length gymnastics rings.,['Triceps Brachii'],[],"['Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Latissimus Dorsi', 'Teres Major', 'Rhomboids', 'Levator Scapulae', 'Deltoid, Posterior', 'Pectoralis Minor', 'Serratus Anterior', 'Rectus Abdominis', 'Obliques', 'Quadriceps', 'Gastrocnemius', 'Wrist Flexors']",[]
83,Suspended Triceps Extension (with rope),"['Basic', 'Auxiliary']",['Isolated'],['Push'],"Grasp triceps rope hanging from secured bar (chest height or lower). Position forefeet on floor, back from bar with body straight. Elbows can be either be completely bent or straight during mount with upper arms somewhat perpendicular with body.","Keeping body straight, raise body up and back up until arms are extended. Lower body by bending elbows, allowing head to travel between ends of rope. Repeat.","Instead of 1 Triceps Rope (as shown), 2 ab slings or 2 nylon/cloth Stirrups with long straps can also be used (see how to loop cable stirrup onto bar) with overhand grip. Both upper and lower body must be kept straight throughout movement. Height of bar affects difficulty of movement. See Gravity Vectors for greater understanding of how body angle influences resistance. Also see Suspended Triceps Extension with Suspension Trainer.",['Triceps Brachii'],[],"['Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Latissimus Dorsi', 'Teres Major', 'Rhomboids', 'Levator Scapulae', 'Deltoid, Posterior', 'Pectoralis Minor', 'Serratus Anterior', 'Rectus Abdominis', 'Obliques', 'Quadriceps', 'Gastrocnemius', 'Extensor Carpi Ulnaris', 'Flexor Carpi Ulnaris']",[]
84,Self-assisted Triceps Dip,['Basic'],['Compound'],['Push'],"Stand on bench or elevation between parallel bars. Mount shoulder width dip bar, arms straight with shoulders above hands. Bend knees and place toes on bench or elevation behind and below body.","Lower body by bending arms back. If necessary, use minimal assistance of lower body to control descent, allowing knees to bend, keeping toes in contact with bench or elevation. When slight stretch is felt in chest or shoulders push body up until arms are straight. Repeat with minimal assistance from legs.","If lower body is used for assistance, Quadriceps are utilized. Hips are kept straighter and body more upright, as compared to Assisted Chest Dip.",['Triceps Brachii'],"['Deltoid, Anterior', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi']","['Trapezius, Lower']",[]
85,Barbell Curl,['Basic'],['Isolated'],['Pull'],Grasp bar with shoulder width underhand grip.,"With elbows to side, raise bar until forearms are vertical. Lower until arms are fully extended. Repeat.","When elbows are fully flexed, they can travel forward slightly allowing forearms to be no more than vertical. This additional movement allows for relative release of tension in muscles between repetitions. Exercise can also be performed with straight barbell. Movement with cambered bar as shown above is also known as EZ Barbell Curl or EZ Bar Curl. Also see mechanical analysis of arm curl and question regarding elbow position.",['Biceps Brachii'],"['Brachialis', 'Brachioradialis']","['Deltoid, Anterior', 'Trapezius, Upper', 'Trapezius, Middle', 'Levator Scapulae', 'Wrist Flexors']",[]
86,Barbell Drag Curl,['Auxiliary'],['Isolated'],['Pull'],Grasp bar with shoulder width underhand grip.,"Raise barbell straight up so elbows travel back as elbows flex. Follow contour of hips and waist. As elbows continues to flex, begin bringing elbows forward when forearms rises past horizontal position. Continue upward over chest until forearms are perpendicular. Lower until arms are fully extended. Repeat.","Bringing elbows back forward, allowing forearms to be no more than vertical, permits a relative release of tension in muscles between repetitions. Exercise can also be performed with EZ barbell, in which case, making it also known as EZ Barbell or EZ Bar Drag Curl. Also see standard Barbell Curl. Also see side view.",['Biceps Brachii'],"['Brachialis', 'Brachioradialis', 'Deltoid, Posterior', 'Deltoid, Anterior']","['Trapezius, Upper', 'Trapezius, Middle', 'Levator Scapulae', 'Wrist Flexors']",[]
87,Cable Alternating Curl,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],"Stand between or facing double low pulleys. Grasp stirrups to each side, palms facing forward.","Pull one stirrup up forward and upward toward shoulder while keeping elbow stationary. Return until arm is fully extended. Repeat on other arm, alternating between sides.","When elbow is fully flexed, it can travel forward slightly, allowing forearm to be no more than vertical. This additional movement allows for relative release of tension in muscles between repetitions. Pulleys should not be too far apart. Also see mechanical analysis of arm curl and question regarding elbow position.",['Biceps Brachii'],"['Brachialis', 'Brachioradialis']","['Trapezius, Upper', 'Trapezius, Middle', 'Levator Scapulae', 'Wrist Flexors']",[]
88,Cable Alternating Seated Curl,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],"Sit on seat situated between two low pulleys down to each side. Grasp stirrups in each hand, palms facing forward.","Pull one stirrup up toward shoulder while keeping elbow stationary. Return until arm is fully extended. Repeat with other arm, alternating between sides.","When elbow is fully flexed, it can travel forward slightly, allowing forearm to be no more than vertical. This additional movement allows for relative release of tension in muscles between repetitions. Pulleys should not be too far apart. Cables can be positioned under shoulders with ad hoc or customized set up. See Cable Seated Curl and movement performed on apparatus facing double low pulleys. Also see mechanical analysis of arm curl and question regarding elbow position.",['Biceps Brachii'],"['Brachialis', 'Brachioradialis']","['Trapezius, Upper', 'Trapezius, Middle', 'Levator Scapulae', 'Wrist Flexors']",[]
89,Cable Curl,['Basic'],['Isolated'],['Pull'],Grasp low pulley cable bar with shoulder width underhand grip. Stand close to pulley.,"With elbows to side, raise bar until forearms are vertical. Lower until arms are fully extended. Repeat.","When elbows are fully flexed, they can travel forward slightly, allowing forearms to be no more than vertical. This additional movement allows for relative release of tension in muscles between repetitions.",['Biceps Brachii'],"['Brachialis', 'Brachioradialis']","['Deltoid, Anterior', 'Trapezius, Upper', 'Trapezius, Middle', 'Levator Scapulae', 'Wrist Flexors']",[]
90,Cable Bar Curl,['Basic'],['Isolated'],['Pull'],Grasp low cable bar with shoulder width underhand grip. Stand close to cable bar.,"With elbows to side, raise bar until forearms are vertical. Lower until arms are fully extended. Repeat.","When elbows are fully flexed, they can travel slightly forward, allowing forearms to be no more than vertical. This additional movement allows for relative release of tension in muscles between repetitions. Platform can be placed in front of feet to rest cable bar in between sets. See exercise performed with platform.",['Biceps Brachii'],"['Brachialis', 'Brachioradialis']","['Deltoid, Anterior', 'Trapezius, Upper', 'Trapezius, Middle', 'Levator Scapulae', 'Wrist Flexors']",[]
