,excercise_name,utility,mechanics,force,preparation,execution,comments,target_muscles,synergist_muscles,stabalizer_muscles,dynamic_stabilizer_muscles
40,Lever Shoulder Press,['Basic'],['Compound'],['Push'],Set and grasp lever handles to each side with overhand grip.,Press lever upward until arms are extended overhead. Lower and repeat.,Range of motion will be compromised if grip is too wide.,"['Deltoid, Anterior']","['Deltoid, Lateral', 'Supraspinatus', 'Pectoralis Major, Clavicular', 'Triceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae']",[]
41,Lever Shoulder Press (parallel grip),['Basic'],['Compound'],['Push'],Sit on seat and grasp parallel bar grips in front of shoulders on each side.,Press lever upward until arms are extended overhead. Lower and repeat.,Parallel grip can be used for variety or when flexibility does not permit standard overhand grip further back.,"['Deltoid, Anterior']","['Pectoralis Major, Clavicular', 'Triceps Brachii', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae']",[]
42,Lever Alternating Shoulder Press,['Basic'],['Compound'],['Push'],Set and grasp lever handles to each side with overhand grip.,Press one lever upward until arm is extended overhead. Lower to original position. Repeat with opposite arm. Continue by alternating movement between arms.,Range of motion will be compromised if grip is too wide.,"['Deltoid, Anterior']","['Deltoid, Lateral', 'Supraspinatus', 'Pectoralis Major, Clavicular', 'Triceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae']",[]
43,Sled Shoulder Press,['Basic'],['Compound'],['Push'],Set and grasp lever handles to each side with overhand grip.,Press handles upward until arms are extended overhead. Lower and repeat.,Range of motion will be compromised if grip is too wide.,"['Deltoid, Anterior']","['Deltoid, Lateral', 'Supraspinatus', 'Pectoralis Major, Clavicular', 'Triceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae']",[]
44,Sled Shoulder Press (parallel grip),['Basic'],['Compound'],['Push'],Sit on seat and grasp parallel bar grips to front of shoulders on each side.,Press handles upward until arms are extended overhead. Lower and repeat.,Parallel grip can be used for variety or when flexibility does not permit standard overhand grip further back.,"['Deltoid, Anterior']","['Pectoralis Major, Clavicular', 'Triceps Brachii', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae']",[]
45,Smith Behind Neck Press,['Basic'],['Compound'],['Push'],Sit on bench with bar positioned behind shoulders. Grasp bar with wide overhand grip. Disengage bar by rotating bar back.,Press bar upward until arms are extended overhead. Lower bar behind neck and repeat.,Range of motion will be compromised if grip is too wide.,"['Deltoid, Anterior']","['Deltoid, Lateral', 'Supraspinatus', 'Triceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae']",[]
46,Smith Shoulder Press,['Basic'],['Compound'],['Push'],Sit on bench with bar positioned in front of shoulders. Grasp bar with wide overhand grip. Disengage bar by rotating bar back.,Press bar upward until arms are extended overhead. Lower bar to front of shoulders and repeat.,Pull head back slightly so bar does not make contact with head. Range of motion will be compromised if grip is too wide.,"['Deltoid, Anterior']","['Pectoralis Major, Clavicular', 'Triceps Brachii', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae']",[]
47,Handstand Push-up (between benches),['Basic'],['Compound'],['Push'],"Stand facing wall between two benches positioned side by side, slightly apart, and slightly away and perpendicular to wall. Place hands on ends of benches closest to wall. Place forefeet on bench and kick lower body up to handstand position with arms and legs straight. Maintain balance with lower body against wall.",Lower head between ends of benches by bending arms. Push body back up to original position by extending arms. Repeat.,"Benches must be secured to prevent sliding on floor. Also, each benches' base of support should be under edge of bench where hand is placed to prevent bench toppling under body weight. Falling from inverted position may result in very serious injury. Also known as Elevated Handstand Push-up.","['Deltoid, Anterior']","['Pectoralis Major, Clavicular', 'Triceps Brachii', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae']",[]
48,Handstand Push-up (on parallettes),['Basic'],['Compound'],['Push'],"Stand facing parallette bars. Squat down and grasp bars with elbows bent and tucked. Bend forward, position head low, and kick feet up with legs bent so torso is in forward angled inverted position. While maintaining balance extend legs over body with spine hyperextended.","While maintaining body balanced over bars, push inverted body up by extending arms until straight. Lower body down by bending arms until shoulders are close to bars. Repeat.","Alternatively, mount can be achieved by bending over bars with knees slightly bent and arms straight, then raising legs up straight overhead. Falling from inverted position may result in very serious injury. Also known as Elevated Handstand Push-up.","['Deltoid, Anterior']","['Pectoralis Major, Clavicular', 'Triceps Brachii', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae']",[]
49,Pike Press,['Basic'],['Compound'],['Push'],"Kneel on two benches positioned side by side slightly apart at end nearest head. Place hands on ends of benches. With forefeet on opposite ends of bench, raise rear end high up with arms, back, and knees straight. Adjust feet so they are somewhat close to hands while keeping back and legs straight.",Lower head between ends of benches by bending arms. Push body back up to original position by extending arms. Repeat.,"Pike Press (for front delts) differs from Pike Push-up (for upper chest) in that, feet are at closer distance to hands so body is more inverted in lowest position. Keep knees and back straight. A slight curve (spinal flexion) is acceptable if hamstrings are tight.","['Deltoid, Anterior']","['Pectoralis Major, Clavicular', 'Triceps Brachii', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae', 'Serratus Anterior', 'Quadriceps', 'Iliopsoas', 'Tensor Fasciae Latae', 'Sartorius', 'Rectus Abdominis', 'Obliques']",[]
50,Elevated Pike Press,['Basic'],['Compound'],['Push'],"Stand between two incline benches positioned side by side slightly apart at end nearest head. Place hands on ends of benches and straighten arms. Position forefeet on opposite ends of bench. Raise rear end high up with arms, back, and knees straight.",Lower head between ends of benches by bending arms. Push body back up to original position by extending arms. Repeat.,Keep knees and back straight. A slight curve (spinal flexion) is acceptable if hamstrings are tight.,"['Deltoid, Anterior']","['Pectoralis Major, Clavicular', 'Triceps Brachii', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae', 'Quadriceps', 'Iliopsoas', 'Tensor Fasciae Latae', 'Sartorius', 'Rectus Abdominis', 'Obliques']",[]
51,Suspended Front Raise,['Auxiliary'],['Isolated'],['Push'],"Grasp suspension handles and momentarily step back until arms are extended forward and straight. While keeping arms straight and shoulders back, step forward so body reclines back behind suspension handles. Position body and legs straight at desired angle, hanging from handles with arms straight and palms facing downward.",Raise arms upward overhead by flexing shoulders with arms straight. Return and lower body back until arms are extended straight forward in original position. Repeat.,"At higher angles, feet can be placed flat on floor. When angled further back, only heels may contact floor with forefeet raising upward. Dismounting can be achieved by walking backward until body is upright. This exercise can be performed on TRXⓇ style suspension trainer or adjustable length gymnastics rings.","['Deltoid, Anterior']","['Pectoralis Major, Clavicular', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Erector Spinae', 'Gluteus Maximus', 'Hamstrings', 'Trapezius, Upper', 'Levator Scapulae', 'Wrist Extensors']",[]
52,Barbell Upright Row,['Basic'],['Compound'],['Pull'],Grasp bar with shoulder width or slightly narrower overhand grip.,Pull bar to neck with elbows leading. Allow wrists to flex as bar rises. Lower and repeat.,"Bar can be recieved from barbell rack, standing behind bar mid-thigh height. See Upright Row Safety.","['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations', 'Infraspinatus', 'Teres Minor']","['Trapezius, Upper', 'Levator Scapulae']",[]
53,Barbell Wide Grip Upright Row,['Basic'],['Compound'],['Pull'],Grasp bar with wide overhand grip.,Pull bar to neck with elbows leading. Allow wrists to flex as bar rises. Lower and repeat.,"Bar can be received from barbell rack, standing behind bar mid-thigh height. See Upright Row Safety.","['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations', 'Infraspinatus', 'Teres Minor']","['Trapezius, Upper', 'Levator Scapulae']",[]
54,Cable Lateral Raise,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],"With low pulleys to each side, grasp left stirrup with right hand and right stirrup with left hand. Stand upright.","With elbows slightly bent, raise arms to sides until elbows are shoulder height. Lower and repeat.","Maintain fixed slightly bent elbow position throughout exercise. Stirrup is raised by shoulder abduction, not external rotation. Also see Cable Lateral Raise performed with pulleys very close together.","['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae', 'Wrist Extensors']",[]
55,Cable One Arm Lateral Raise,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],Grasp stirrup cable attachment. Stand facing with side of resting arm toward low pulley. Grasp ballet bar if available.,"With elbow slightly bent, raise arm to side away from low pulley until elbow is shoulder height. Lower and repeat.","Maintain fixed elbow position (10° to 30° angle) throughout exercise. Stirrup is raised by shoulder abduction, not external rotation.","['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae', 'Wrist Extensors']",[]
56,Cable Lateral Raise (pulleys close),"['Basic', 'Auxiliary']",['Isolated'],['Pull'],Stand facing two low pulleys positioned side by side. Grasp stirrups with each hand. Stand upright with arms staight down to each side.,"With elbows slightly bent, raise arms to side until elbows are shoulder height. Lower and repeat.","Maintain fixed slightly bent elbow position throughout exercise. Stirrup is raised by shoulder abduction, not external rotation.","['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae', 'Wrist Extensors']",[]
57,Cable Seated Lateral Raise,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],Sit on seat above twin cable pulleys. Grasp stirrups on each side. Sit upright with arms nearly straight down to each side.,"With elbows slightly bent, raise arms to side until elbows are shoulder height. Lower and repeat.","Maintain fixed slightly bent elbow position throughout exercise. At top of movement, elbows (not necessarily dumbbells) should be directly lateral to shoulders since elbows are slightly bent forward. Stirrup is raised by shoulder abduction, not external rotation. If elbows drop lower than wrists, front deltoids become primary mover instead of lateral deltoids.","['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae', 'Wrist Extensors']",[]
58,Cable Upright Row,['Basic'],['Compound'],['Pull'],Grasp cable bar with shoulder width or slightly narrower overhand grip. Stand close to pulley.,Pull bar to neck with elbows leading. Allow wrists to flex as bar rises. Lower and repeat.,See Upright Row Safety.,"['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations', 'Infraspinatus', 'Teres Minor']","['Trapezius, Upper', 'Levator Scapulae']",[]
59,Cable Bar Upright Row,['Basic'],['Compound'],['Pull'],Grasp cable bar with shoulder width or slightly narrower overhand grip. Stand close to cable bar.,Pull bar to neck with elbows leading. Allow wrists to flex as bar rises. Lower and repeat.,Platform can be placed in front of feet to rest cable bar in between sets. See exercise performed with platform. Also see Upright Row Safety.,"['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations', 'Infraspinatus', 'Teres Minor']","['Trapezius, Upper', 'Levator Scapulae']",[]
60,Cable Upright Row (dual pulley),['Basic'],['Compound'],['Pull'],"Stand between low dual pulleys. Grasp handles with opposite hands - right hand holds left stirrup and left hand holds right stirrup. Stand upright with arms straight and palms facing back (overhand grip), one stirrup in front of other.",Pull handles up to front of shoulders with elbows leading and cables crossed. Allow wrists to flex as stirrups are lifted. Lower and repeat.,"To prevent cable parts from catching, stand with body turned very subtly to side of cable behind other. Positioning one cable slightly in front of other cable may result in slight asymmetrical movement. Therefore, alternate opposite arm positions every other workout or set. See Upright Row Safety. Also see Cable Upright Row with two stirrup attachments attached to single pulley cable.","['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations', 'Infraspinatus', 'Teres Minor']","['Trapezius, Upper', 'Levator Scapulae']",[]
61,Cable One Arm Upright Row,"['Basic', 'Auxiliary']",['Compound'],['Pull'],"Grasp stirrup on low pulley with overhand grip. Stand with side of arm with stirup away from pulley machine, arm against front of body. Place other hand on ballet bar or side of pulley column for support.",Pull stirup to front side of shoulder with elbow leading. Allow wrist to flex as stirrup is lifted. Lower and repeat.,See Upright Row Safety.,"['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations', 'Infraspinatus', 'Teres Minor']","['Trapezius, Upper', 'Levator Scapulae']",[]
62,Cable Upright Row (with rope attachment),['Basic'],['Compound'],['Pull'],"Grasp each side of rope with overhand grip, just under rope ends. Stand close to pulley.",Pull rope ends to front of shoulders with elbows leading. Allow wrists to flex as stirrups are lifted. Lower and repeat.,See Upright Row Safety.,"['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations', 'Infraspinatus', 'Teres Minor']","['Trapezius, Upper', 'Levator Scapulae']",[]
63,Cable Upright Row (stirrup attachments),['Basic'],['Compound'],['Pull'],Grasp handles of both stirrups with overhand grip. Stand close to pulley.,Pull handles to front of shoulders with elbows leading. Allow wrists to flex as stirrups are lifted. Lower and repeat.,Setup requires attaching two stirrup attachments to single pulley cable. Also see Cable Upright Row with dual pulley. See Upright Row Safety.,"['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations', 'Infraspinatus', 'Teres Minor']","['Trapezius, Upper', 'Levator Scapulae']",[]
64,Cable Wide Grip Upright Row,['Basic'],['Compound'],['Pull'],Grasp cable bar with wide overhand grip. Stand close to pulley.,Pull bar to neck with elbows leading. Allow wrists to flex as bar rises. Lower and repeat.,See Upright Row Safety. Also see side view.,"['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations', 'Infraspinatus', 'Teres Minor']","['Trapezius, Upper', 'Levator Scapulae']",[]
65,Cable Y Raise,['Auxiliary'],['Isolated'],['Pull'],"Stand facing between low pulleys medium width apart, grasp left stirrup with right hand and right stirrup with left hand. Step back slightly away from pulleys and stand upright with cables crossed in front of hips.","With elbows slightly bent, raise arms upward and outward to sides in Y configuration until elbows are approximately lateral to each ear. Lower stirrups forward and downward in reverse pattern. Repeat.",Maintain fixed slightly bent elbow position throughout exercise. Stirrup is raised by combining shoulder abduction and flexion. Slight shoulder external rotation may occur with elbows bent. Front Deltoid assists shoulder flexion if upper arm angle is slightly high. Rear Deltoid assists shoulder horizontal abduction if upper arm angle is slightly low. Also see Cable Seated Y Raise on dual pulley Cable Row machine.,"['Deltoid, Lateral']","['Supraspinatus', 'Teres Minor', 'Infraspinatus', 'Trapezius, Lower', 'Trapezius, Middle', 'Serratus Anterior, Inferior Digitations', 'Deltoid, Anterior', 'Deltoid, Posterior']","['Trapezius, Upper', 'Levator Scapulae', 'Wrist Extensors', 'Erector Spinae', 'Gluteus Maximus', 'Hamstrings']",[]
66,Cable Seated Y Raise,['Auxiliary'],['Isolated'],['Pull'],"On dual pulley seated row machine, sit slightly forward on seat or bench in order to grasp both cable attachments. Place feet on vertical platform. Position torso upright and slide hips back so knees are slightly bent.",Raise arms upward and outward to sides in Y configuration while allowing elbows to partially bend. Pull back until elbows are approximately lateral to each ear. Lower stirrups forward and downward until arms are extended straight in front of body. Repeat.,Keep torso upright throughout exercise. Stirrup is raised by combining shoulder abduction and flexion. Slight shoulder external rotation may occur with elbows bent. Front Deltoid assists shoulder flexion if upper arm angle is slightly high. Rear Deltoid assists shoulder horizontal abduction if upper arm angle is slightly low. Also see Cable Seated Y Raise on single pulley machine with rope attachment.,"['Deltoid, Lateral']","['Supraspinatus', 'Teres Minor', 'Infraspinatus', 'Trapezius, Lower', 'Trapezius, Middle', 'Serratus Anterior, Inferior Digitations', 'Deltoid, Anterior', 'Deltoid, Posterior']","['Trapezius, Upper', 'Levator Scapulae', 'Wrist Extensors', 'Hamstrings', 'Gluteus Maximus', 'Adductor Magnus', 'Erector Spinae']",[]
67,Cable Seated Y Raise (with rope attachment),['Auxiliary'],['Isolated'],['Pull'],Sit slightly forward on seat or bench and grasp ends of rope attachment with hand. Place feet on vertical platform. Slide hips back so knees are slightly bent.,With torso upright pull rope upward over head until elbows are approximately lateral to each ear. Lower stirrups forward and downward until arms are extended straight in front of body. Repeat.,Keep torso upright while maintaining fixed slightly bent elbow position throughout exercise. Stirrup is raised by combining shoulder abduction and flexion with slight external rotation. Also see Cable Seated Y Raise on dual pulley machine with stirrup attachments.,"['Deltoid, Lateral']","['Supraspinatus', 'Teres Minor', 'Infraspinatus', 'Trapezius, Lower', 'Trapezius, Middle', 'Serratus Anterior, Inferior Digitations', 'Deltoid, Anterior', 'Deltoid, Posterior']","['Trapezius, Upper', 'Levator Scapulae', 'Wrist Extensors', 'Hamstrings', 'Gluteus Maximus', 'Adductor Magnus', 'Erector Spinae']",[]
68,Dumbbell Incline Lateral Raise,['Auxiliary'],['Isolated'],['Pull'],"Grasp dumbbell in one hand. Lie on 30° to 45° incline bench with opposite side of body on incline, arm over top of bench, lower leg positioned on front side of seat, and upper leg on back side of seat. Position dumbbell inside of lower leg, just in front of upper leg.",Raise dumbbell from until upper arm is perpendicular to torso. Maintain slight fixed bend in elbow throughout exercise. Lower dumbbell to front of upper leg and repeat.,"In order for lateral deltoid to be exercised, dumbbell must be raised by shoulder abduction, not external rotation. Also see exercise Dumbbell Incline Lateral Raise performed on preacher bench.","['Deltoid, Lateral']","['Deltoid, Posterior', 'Supraspinatus', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Wrist Extensors', 'Trapezius, Upper', 'Levator Scapulae']",[]
69,Dumbbell Incline Y Raise,['Auxiliary'],['Isolated'],['Pull'],"With dumbbells in each hand, lie prone on 45° Incline bench with head over top of bench and arms extended down to each side.","With elbows slightly bent, raise arms with dumbbells upward and outward to sides in Y configuration until elbows are approximately lateral to each ear. Lower dumbbells in reverse pattern until they are below shoulders and repeat.",Maintain fixed slightly bent elbow position throughout exercise. Arms with dumbbells are raised by combining shoulder abduction and flexion. Slight shoulder external rotation may occur with elbows bent. Front Deltoid assists shoulder flexion if upper arm angle is slightly high. Rear Deltoid assists shoulder horizontal abduction if upper arm angle is slightly low.,"['Deltoid, Lateral']","['Supraspinatus', 'Teres Minor', 'Infraspinatus', 'Trapezius, Lower', 'Trapezius, Middle', 'Serratus Anterior, Inferior Digitations', 'Deltoid, Anterior', 'Deltoid, Posterior']","['Trapezius, Upper', 'Levator Scapulae', 'Wrist Extensors']",[]
70,Dumbbell Lateral Raise,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],Grasp dumbbells in front of thighs with elbows slightly bent. Bend over slightly with hips and knees bent slightly.,Raise upper arms to sides until slightly bent elbows are shoulder height while maintaining elbows' height above or equal to wrists. Lower and repeat.,"Keep elbows pointed high while maintaining slight bend through elbows (10° to 30° angle) throughout movement. At top of movement, elbows (not necessarily dumbbells) should be directly lateral to shoulders since elbows are slightly bent forward. Dumbbells are raised by shoulder abduction, not external rotation. If elbows drop lower than wrists, front deltoids become primary mover instead of lateral deltoids. To keep resistance targeted to side delt, torso is bent over slightly. See other view and Lateral Raise Errors.","['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae', 'Wrist Extensors']",[]
71,Dumbbell One Arm Lateral Raise,['Auxiliary'],['Isolated'],['Pull'],Position dumbbell in front of pelvis with elbow slightly bent. Grasp stationary object with other hand for support. Bend over with hips and knees bent slightly.,Raise upper arm to side until slightly bent elbow is shoulder height while maintaining elbow's height above or equal to wrist. Lower and repeat.,"Maintain fixed elbow position (10° to 30° angle) throughout exercise. At top of movement, elbow (not necessarily dumbbell) should be directly lateral to shoulder since elbow is slightly bent forward. Dumbbell is raised by shoulder abduction, not external rotation. As elbow drops lower than wrist, front deltoid become primary mover instead of lateral deltoid. See Lateral Raise Errors.","['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae', 'Wrist Extensors']",[]
72,Dumbbell One Arm Seated Lateral Raise,['Auxiliary'],['Isolated'],['Pull'],Sit on stool or end of bench with legs together. Position dumbbell to side with elbow slightly bent. Angle torso slightly forward and place free hand on end of thigh for support.,Raise upper arm to side until slightly bent elbow is shoulder height while maintaining elbow's height above or equal to wrist. Lower and repeat.,"Maintain fixed elbow position (10° to 30° angle) throughout exercise. At top of movement, elbow (not necessarily dumbbell) should be directly lateral to shoulder since elbow is slightly bent forward. Dumbbell is raised by shoulder abduction, not external rotation. As elbow drops lower than wrist, front deltoid becomes primary mover instead of lateral deltoid. See Lateral Raise Errors.","['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae', 'Wrist Extensors']",[]
73,Dumbbell Seated Lateral Raise,['Auxiliary'],['Isolated'],['Pull'],Sit on end of bench with dumbbell in each hand and legs together. Position dumbbells with palms facing inward and arms hanging down slightly bent.,Raise upper arms to sides until slightly bent elbows are shoulder height while maintaining elbows' height above or equal to wrists. Lower and repeat.,"Maintain fixed elbow position (10° to 30° angle) throughout exercise. At top of movement, elbow (not necessarily dumbbell) should be directly lateral to shoulder since elbow is slightly bent forward. Dumbbell is raised by shoulder abduction, not external rotation. As elbow drops lower than wrist, front deltoid becomes primary mover instead of lateral deltoid. See Lateral Raise Errors.","['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae', 'Wrist Extensors']",[]
74,Dumbbell Lying Lateral Raise,['Auxiliary'],['Isolated'],['Pull'],Lie on side with legs separated for support. Grasp dumbbell in front of thigh.,Raise dumbbell from floor until arm is vertical. Maintain fixed elbow position (10° to 30° angle) throughout exercise. Lower and repeat.,"Dumbbell is raised by shoulder abduction, not external rotation.","['Deltoid, Lateral']","['Deltoid, Posterior', 'Supraspinatus', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Wrist Extensors', 'Trapezius, Upper', 'Levator Scapulae']",[]
75,Dumbbell Raise,['Basic'],['Compound'],['Pull'],"Stand and grasp dumbbells with arms to side, palms facing sides of thighs.",Pull dumbbells up to sides of ribs with elbows out to sides. Lower and repeat.,"When dumbbells are raised, wrist can be flexed, extended, or keep neutral.","['Deltoid, Lateral']","['Deltoid, Posterior', 'Supraspinatus', 'Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations', 'Infraspinatus', 'Teres Minor']","['Trapezius, Upper', 'Levator Scapulae']",[]
76,Dumbbell Upright Row,['Basic'],['Compound'],['Pull'],Grasp dumbbells and stand with palms facing front of thighs.,Pull dumbbells to front of shoulder with elbows leading out to sides. Allow wrists to flex as dumbbells rise upward. Lower and repeat.,"When dumbbells are raised, wrists should be in front or just below of shoulders; elbows should be to sides, not pointing forward. See Upright Row Safety.","['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations', 'Infraspinatus', 'Teres Minor']","['Trapezius, Upper', 'Levator Scapulae']",[]
77,Dumbbell One Arm Upright Row,['Basic'],['Compound'],['Pull'],Grasp dumbbells with palms facing front of thighs. Position other hand for support.,Pull dumbbell to front of shoulder with elbow leading. Allow wrist to flex as dumbbell rises upward. Lower and repeat. Continue with opposite arm.,See Upright Row Safety. Also see Seated Upright Row.,"['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations', 'Infraspinatus', 'Teres Minor']","['Trapezius, Upper', 'Levator Scapulae']",[]
78,Dumbbell Seated Upright Row,['Basic'],['Compound'],['Pull'],Sit on end of bench with legs far apart. Grasp dumbbell between legs with arm vertical under shoulder. Position torso slightly forward with hand on knee for support.,Pull dumbbell to front of shoulder with elbow leading out to side. Allow wrists to flex as dumbbell rises upward. Lower and repeat.,"When dumbbell is raised, wrist should be in front or just below of shoulder; elbow should be to side, not too pointing forward. See Upright Row Safety. Also see Dumbbell One Arm Upright Row in standing position.","['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations', 'Infraspinatus', 'Teres Minor']","['Trapezius, Upper', 'Levator Scapulae', 'Triceps Brachii (opposite Arm)']",[]
79,Lever Barbell Upright Row (plate loaded),['Basic'],['Compound'],['Pull'],"Stand behind bar mid-thigh height, facing away from from fulcrum. Grasp bar with shoulder width or slightly narrower overhand grip. Disengage bar by rotating bar back and stand upright.",Pull bar to neck with elbows leading. Allow wrists to flex as bar rises. Lower and repeat.,See Upright Row Safety.,"['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations', 'Infraspinatus', 'Teres Minor']","['Trapezius, Upper', 'Levator Scapulae']",[]
