,excercise_name,utility,mechanics,force,preparation,execution,comments,target_muscles,synergist_muscles,stabalizer_muscles,dynamic_stabilizer_muscles
32,Lever One Arm Standing Row (plate loaded),"['Basic', 'Auxiliary']",['Compound'],['Pull'],Place hand on support bar and grasp lever far forward. Place foot on side of moving arm on foot support and position opposite foot behind.,Pull lever to side while twisting torso toward opposite side. Pull shoulder back and push chest forward during contraction. Return until arm is extended and torso is pulled toward original direction. Repeat. Continue with opposite arm.,Unique apparatus designed and built by Tracey Cheuvront.,"['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal', 'Obliques']",['Triceps (supporting arm)'],[]
33,Lever Narrow Grip Seated Row (plate loaded),['Basic'],['Compound'],['Pull'],Sit on seat and position chest against pad. Grasp lever handles with underhand grip.,Pull levers back until elbows are behind back and shoulders are pulled back. Return until arms are extended and shoulders are stretched forward. Repeat.,"Seat or grip should be adjusted to allow wrists to follow elbows. When completing pull, chest slightly and pull shoulder blades together while keeping lower chest on pad. Let shoulders roll forward when arms extend.","['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']",[],[]
34,Lever Alternating Narrow Grip Seated Row (plate loaded),"['Basic', 'Auxiliary']",['Compound'],['Pull'],Sit on seat and position chest against pad. Grasp lever handles with underhand grip.,"Pull one lever back until elbow is behind back and shoulder is pulled back. Return until arm is extended and shoulder is stretched forward. Repeat with opposite arm, alternating between sides.",None.,"['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']",[],[]
35,"Lever Wide Grip Seated Row (high bar, plate loaded)",['Basic'],['Compound'],['Pull'],Sit on seat and position chest against pad. Grasp lever handles with underhand grip.,Pull levers back until elbows are behind back and shoulders are pulled back. Return until arms are extended and shoulders are stretched forward. Repeat.,"When completing pull, lift chest slightly and pull shoulder blades together while keeping lower chest on pad. Let shoulders roll forward when arms extend.","['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']",[],[]
36,Lever Alternating Wide Grip Seated Row (plate loaded),"['Basic', 'Auxiliary']",['Compound'],['Pull'],Sit on seat and position chest against pad. Grasp lever handles with underhand grip.,"Pull one lever back until elbow is behind back and shoulder is pulled back. Return until arm is extended and shoulder is stretched forward. Repeat with opposite arm, alternating between sides.",None.,"['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']",[],[]
37,Lever Wide Grip Seated Row (plate loaded),['Basic'],['Compound'],['Pull'],Sit on seat and position chest against pad. Grasp lever handles with underhand grip.,Pull levers back until elbows are behind back and shoulders are pulled back. Return until arms are extended and shoulders are stretched forward. Repeat.,"Seat or grip should be adjusted to allow wrists to follow elbows. When completing pull, lift chest slightly and pull shoulder blades together while keeping lower chest on pad. Let shoulders roll forward when arms extend.","['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']",[],[]
38,"Lever Seated Row (no chest pad, plate loaded)",['Basic'],['Compound'],['Pull'],Sit on seat and grasp handles with each hand. Place feet on vertically angled platform. Slide hips back with knees slightly bent.,"Pull handles to waist while straightening torso upright. Pull shoulders back and push chest forward while arching back. Return until arms are extended, shoulders are stretched forward, and lower back is flexed forward. Repeat.","Exercise is performed on apparatus with no chest pad, in contrast to standard lever seated row machine. This exercise is more similar to Cable Seated Row. Begin with light weight and add additional weight gradually to allow lower back adequate adaptation. Do not pause or bounce at bottom of lift. Do not lower weight beyond mild stretch. Full range of motion through lower back will vary from person to person. For even greater hip and low back articulation, hips may be slid back further with knees straighter. See Cable Seated Row Question and Dangerous Exercise Essay. Also see Lever Straight Back Seated Row (no chest pad).","['Back, General']","['Erector Spinae', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Hamstrings', 'Gluteus Maximus', 'Adductor Magnus']",[]
39,"Lever Straight Back Seated Row (no chest pad, plate loaded)",['Basic'],['Compound'],['Pull'],Sit on seat with feet positioned on foot bar or platform. Grasp handles with each hand. Position torso upright with knees bent slightly.,"Pull handles to body. Pull shoulders back and lift chest by arching back. Return until arms are extended, back is straight, and shoulders are stretched forward. Repeat.","Exercise is performed on apparatus with no chest pad, in contrast to standard lever seated row machine. This exercise is more similar to Cable Straight Back Seated Row. Exercise may also be performed with greater low back involvement; see Lever Seated Row (no chest pad).","['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Erector Spinae', 'Hamstrings', 'Gluteus Maximus', 'Adductor Magnus']",[]
40,Lever Seated Low Row (plate loaded),['Auxiliary'],['Compound'],['Pull'],Sit on seat and position chest against pad. Grasp lever handles with overhand/neutral grip.,Pull levers back until elbows are behind back and shoulders are pulled back. Return until arms are extended and shoulders are stretched forward. Repeat.,"Seat or grip should be adjusted to allow wrists to follow elbows. When completing pull, lift chest slightly and pull shoulder blades together while keeping lower chest on pad. Let shoulders roll forward when arms extend. See exercise on alternative machine.","['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']",[],[]
41,Lever Seated High Row (plate loaded),['Basic'],['Compound'],['Pull'],Sit on seat and position chest against pad. Grasp lever handles with overhand grip.,Pull lever back until elbows are behind back and shoulders are pulled back. Return until arms are extended and shoulders are stretched forward. Repeat.,Chest pad should be adjusted to allow shoulders to stretch forward. The seat or grip should be adjusted to allow wrists to follow elbows. Also see Cybex High Row.,"['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']",[],[]
42,Lever Underhand Seated Row (plate loaded),['Basic'],['Compound'],['Pull'],Sit on seat and position chest against pad. Grasp lever handles with underhand grip.,Pull levers back until elbows are behind back and shoulders are pulled back. Return until arms are extended and shoulders are stretched forward. Repeat.,"Seat or grip should be adjusted to allow wrists to follow elbows. When completing pull, lift chest slightly and pull shoulder blades together while keeping lower chest on pad. Let shoulders roll forward when arms extend. Also see front view.","['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']",[],[]
43,Lever Alternating Underhand Seated Row (plate loaded),"['Basic', 'Auxiliary']",['Compound'],['Pull'],Sit on seat and position chest against pad. Grasp lever handles with underhand grip.,"Pull one lever back until elbow is behind back and shoulder is pulled back. Return until arm is extended and shoulder is stretched forward. Repeat with opposite arm, alternating between sides.",Seat or grip should be adjusted to allow wrists to follow elbows.,"['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']",[],[]
44,Lever T-bar Row (plate loaded),['Basic'],['Compound'],['Pull'],Bend knees slightly and bend over lever handles with back straight. Grasp lever handles with shoulder width to wide overhand grip.,Pull lever up to torso. Return until arms are extended and shoulders are stretched downward. Repeat.,Keep low back straight. Lighten load if torso raises beyond 45 degrees in order to complete repetition. See Gravity Vectors to understand how load would be decreased by positioning torso too high. Also see close grip form.,"['General, Back']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Erector Spinae', 'Hamstrings', 'Gluteus Maximus', 'Adductor Magnus', 'Quadriceps']",[]
45,Lever T-bar Row (plate loaded),['Basic'],['Compound'],['Pull'],Bend knees slightly and bend over lever handles with back straight. Grasp lever handles with shoulder width to wide overhand grip.,Pull lever up to torso. Return until arms are extended and shoulders are stretched downward. Repeat.,"Position torso as low as possible, allowing for full arm extension. Keep low back straight. Lighten load if torso raises beyond 45 degrees in order to complete repetition. See Gravity Vectors to understand how load would be decreased by positioning torso too high. Also see close grip form.","['General, Back']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Erector Spinae', 'Hamstrings', 'Gluteus Maximus', 'Adductor Magnus', 'Quadriceps']",[]
46,Lever Close Grip T-bar Row (plate loaded),['Basic'],['Compound'],['Pull'],Bend knees slightly and bend over lever handles with back straight. Grasp parallel lever handles.,Pull handles up to waist. Return until arms are extended and shoulders are stretched downward. Repeat.,Closer grip increases lat involvement by emphasizing shoulder extension over transverse extension. Keep low back straight. Lighten load if torso raises beyond 45 degrees in order to complete repetition. See Gravity Vectors to understand how load would be decreased by positioning torso too high. Also see Lever T-Bar Row.,"['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Erector Spinae', 'Hamstrings', 'Gluteus Maximus', 'Adductor Magnus', 'Quadriceps']",[]
47,Lever Close Grip T-bar Row (plate loaded),['Basic'],['Compound'],['Pull'],Bend knees slightly and bend over lever handles with back straight. Grasp parallel lever handles.,Pull handles up to waist. Return until arms are extended and shoulders are stretched downward. Repeat.,Closer grip increases lat involvement by emphasizing shoulder extension over transverse extension. Position torso as low as possible allowing for full arm extension. Keep low back straight. Lighten load if torso raises beyond 45 degrees in order to complete repetition. See Gravity Vectors to understand how load would be decreased by positioning torso too high. Also see Lever T-Bar Row.,"['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Erector Spinae', 'Hamstrings', 'Gluteus Maximus', 'Adductor Magnus', 'Quadriceps']",[]
48,Lever Seated High Row,['Basic'],['Compound'],['Pull'],Sit on seat and position chest against pad. Grasp lever handles with overhand grip.,Pull lever back until elbows are behind back and shoulders are pulled back. Return until arms are extended and shoulders are stretched forward. Repeat.,"Chest pad should be adjusted to allow shoulders to stretch forward. Also see Hammer Equipment Lever Seated High Row, Selectorized and Plate loaded versions.","['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']",[],[]
49,Lever Alternating Seated High Row,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Sit on seat and position chest against pad. Grasp lever handles with overhand grip.,"Pull one lever handle back until elbow is behind back and shoulder is pulled back. Return until arm is extended and shoulder is stretched forward. Repeat with opposite arm, alternating between sides.",Chest pad should be adjusted to allow shoulders to stretch forward. The seat or grip should be adjusted to allow wrists to follow elbows.,"['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']",[],[]
50,Lever Seated High Row,['Basic'],['Compound'],['Pull'],Sit on seat and position thighs under pad. Lean forward and grasp lever handles above.,"Pull lever down while leaning back slightly. As elbows travel to sides, lift chest slightly and pull shoulders and elbows back. Return until arms are extended and body and shoulders are stretched forward. Repeat.",Seat should be adjusted to allow for full range of motion. Also see Lever Seated Hammer High Row.,"['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal', 'Erector Spinae']",[],[]
51,Lever Seated Row,['Basic'],['Compound'],['Pull'],Sit on seat and position chest against pad. Push foot lever if available. Grasp narrower parallel grip handles.,Pull lever back until elbows are behind back and shoulders are pulled back. Return until arms are extended and shoulders are stretched forward. Repeat.,"Chest pad should be adjusted to allow shoulders to stretch forward. The seat or grip should be adjusted to allow wrists to follow elbows. When completing pull, lift chest slightly and pull shoulder blades together while keeping lower chest on pad. Let shoulders roll forward when arms extend.","['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']",[],[]
52,Lever Wide Grip Seated Row,['Basic'],['Compound'],['Pull'],Sit on seat and position chest against pad. Grasp outer lever handles with overhand grip.,Pull lever back until elbows are behind back and shoulders are pulled back. Return until arms are extended and shoulders are stretched forward. Repeat.,"Chest pad should be adjusted to allow shoulders to stretch forward. The seat or grip should be adjusted to allow wrists to follow elbows. When completing pull, lift chest slightly and pull shoulder blades together while keeping lower chest on pad. Let shoulders roll forward when arms extend.","['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']",[],[]
53,Lever Seated Row (no chest pad),['Basic'],['Compound'],['Pull'],Sit on seat and grasp handles with each hand. Place feet on vertically angled platform. Slide hips back with knees slightly bent.,"Pull handles to waist while straightening torso upright. Pull shoulders back and push chest forward while arching back. Return until arms are extended, shoulders are stretched forward, and lower back is flexed forward. Repeat.","Exercise is performed on apparatus with no chest pad, in contrast to standard lever seated row machine. This exercise is more similar to Cable Seated Row. Begin with light weight and add additional weight gradually to allow lower back adequate adaptation. Do not pause or bounce at bottom of lift. Do not lower weight beyond mild stretch. Full range of motion through lower back will vary from person to person. For even greater hip and low back articulation, hips may be slid back further with knees straighter. See Cable Seated Row Question and Dangerous Exercise Essay. Also see Lever Straight Back Seated Row (no chest pad).","['Back, General']","['Erector Spinae', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Hamstrings', 'Gluteus Maximus', 'Adductor Magnus']",[]
54,Lever Straight Back Seated Row (no chest pad),['Basic'],['Compound'],['Pull'],Sit on seat with feet positioned on foot bar or platform. Grasp handles with each hand. Position torso upright with knees bent slightly.,"Pull handles to body. Pull shoulders back and lift chest by arching back. Return until arms are extended, back is straight, and shoulders are stretched forward. Repeat.","Exercise is performed on apparatus with no chest pad, in contrast to standard lever seated row machine. This exercise is more similar to Cable Straight Back Seated Row. Exercise may also be performed with greater low back involvement; see Lever Seated Row (no chest pad).","['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Erector Spinae', 'Hamstrings', 'Gluteus Maximus', 'Adductor Magnus']",[]
55,Lever Underhand Seated Row,['Basic'],['Compound'],['Pull'],Sit on seat and position chest against pad. Grasp lever handles with underhand grip.,Pull lever handles back until elbows are behind back and shoulders are pulled back. Return until arms are extended and shoulders are stretched forward. Repeat.,Seat or grip should be adjusted to allow wrists to follow elbows.,"['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']",[],[]
56,Lever Underhand Seated Row,['Basic'],['Compound'],['Pull'],Sit on seat and position chest against pad. Grasp lever handles with underhand grip.,Pull levers back until elbows are behind back and shoulders are pulled back. Return until arms are extended and shoulders are stretched forward. Repeat.,"Seat or grip should be adjusted to allow wrists to follow elbows. When completing pull, lift chest slightly and pull shoulder blades together while keeping lower chest on pad. Let shoulders roll forward when arms extend.","['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']",[],[]
57,Lever Alternating Underhand Seated Row,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Sit on seat and position chest against pad. Grasp lever handles with underhand grip.,"Pull one lever handle back until elbow is behind back and shoulder is pulled back. Return until arm is extended and shoulder is stretched forward. Repeat with opposite arm, alternating between sides.",Seat or grip should be adjusted to allow wrists to follow elbows.,"['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']",[],[]
58,Smith Bent-over Row,['Basic'],['Compound'],['Pull'],Bend knees slightly and bend over bar with back straight. Grasp bar with wide overhand grip. Disengage bar by rotating bar back.,Pull bar to upper waist. Return until arms are extended and shoulders are stretched downward. Repeat.,"Torso may be kept horizontal for strict execution. Platform (as shown) is only needed if smith machine does not allow bar to be lowered to lowest position. Knees are bent in effort to keep low back straight (See Hamstring Inflexibility ). If low back becomes rounded due to tight hamstrings, either knees should be bent more or torso may not be positioned as low. Either fix may compromise involvement of Latissimus Dorsi since it forces more shoulder transverse extension and less shoulder extension range of motion. If low back is rounded due to poor form, deadlift weight to standing position and lower torso into horizontal position with knees bent and back straight. A shoulder width or underhand grip can increase lat involvement by emphasizing shoulder extension over transverse extension.","['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Erector Spinae', 'Hamstrings', 'Gluteus Maximus', 'Adductor Magnus', 'Quadriceps']",[]
59,Weighted Inverted Row,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Lay on back under fixed horizontal bar. Grasp bar with wide overhand grip. Place back of heels on elevated surface.,"Keeping body straight, pull body up to bar. Return until arms are extended and shoulders are stretched forward. Repeat.","Fixed bar should be just high enough to allow arm to fully extend. Placing back of heels on elevated surface is optional. This exercise is typically performed without added resistance, although a weight vest can be worn or additional weight can be placed on belly or pelvis. Partner can add and remove weight, and keep weight from sliding off belly. Resistance can be further reduced by performing movement from higher bar and/or positioning heels on floor (see Inverted Row on high bar). See Gravity Vectors for greater understanding of how body angle influences resistance. Also known as Weighted Body Row or Weighted Supine Row.","['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Erector Spinae', 'Gluteus Maximus', 'Hamstrings']",[]
60,Inverted Row,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Lay on back under fixed horizontal bar. Grasp bar with wide overhand grip.,"Keeping body straight, pull body up to bar. Return until arms are extended and shoulders are stretched forward. Repeat.",Fixed bar should be just high enough to allow arm to fully extend. See Gravity Vectors for greater understanding of body angle influences resistance. Also known as Body Row or Supine Row.,"['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Erector Spinae', 'Hamstrings', 'Gluteus Maximus']",[]
61,Inverted Row (feet elevated),"['Basic', 'Auxiliary']",['Compound'],['Pull'],Lay on back under fixed horizontal bar. Grasp bar with wide overhand grip. Place back of heels on elevated surface.,"Keeping body straight, pull body up to bar. Return until arms are extended and shoulders are stretched forward. Repeat.","Fixed bar should be just high enough to allow arm to fully extend. Placing back of heels on elevated surface is optional. This exercise is typically performed without added resistance, although additional weight can be placed on belly or pelvis. Partner can add and remove weight, and keep weight from sliding off belly. Resistance can be reduced by raising bar and positioning heels on floor. See Gravity Vectors for greater understanding of body angle influences resistance. Also known as Body Row or Supine Row.","['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Erector Spinae', 'Hamstrings', 'Gluteus Maximus']",[]
62,Inverted Row (high bar),"['Basic', 'Auxiliary']",['Compound'],['Pull'],"Stand facing arms length away from waist to head height horizontal bar. Grasp bar with wide overhand grip. Position body under bar with legs, hips and spine straight. Arms should be straight, approximately perpendicular to body. Heels should make contact with floor.","Keeping body straight, pull body up to bar. Return until arms are extended and shoulders are stretched forward. Repeat.",Bar height can be adjusted to vary resistance. See Gravity Vectors for greater understanding of how body angle influences resistance. Also known as Body Row or Supine Row.,"['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Erector Spinae', 'Hamstrings', 'Gluteus Maximus']",[]
63,Inverted Row (on hips),"['Basic', 'Auxiliary']",['Compound'],['Pull'],Lay on back with belly under fixed horizontal bar. Bend knees and position feet on floor. Grasp bar with wide overhand grip.,"Keeping hips on floor and low back straight, pull torso up to bar. Return until arms are extended and shoulders are stretched forward. Repeat.",Fixed bar should be just high enough to allow arm to fully extend. See Gravity Vectors for greater understanding of how body angle influences resistance. Also known as Body Row on Hips or Supine Row on Hips.,"['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']",['Erector Spinae'],[]
64,Inverted Biceps Row,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Lay on back under fixed horizontal bar. Grasp bar with shoulder width underhand grip.,"Keeping body straight, pull body up to bar. Return until arms are extended and shoulders are stretched forward. Repeat.",Fixed bar should be just high enough to allow arm to fully extend. See Gravity Vectors for greater understanding of how body angle influences resistance. Also known as Underhand Body Row or Underhand Supine Row.,['Biceps Brachii'],"['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Erector Spinae', 'Hamstrings', 'Gluteus Maximus']",[]
65,Inverted Biceps Row (high bar),"['Basic', 'Auxiliary']",['Compound'],['Pull'],"Stand facing arms length away from waist to head height horizontal bar. Grasp bar with shoulder width underhand grip. Position body under bar with legs, hips and spine straight. Arms should be straight, approximately perpendicular to body. Heels should make contact with floor with feet about perpendicular to legs.","Keeping body straight, pull body up to bar. Return until arms are extended and shoulders are stretched forward. Repeat.",Bar height can be adjusted to vary resistance. See Gravity Vectors for greater understanding of body angle influences resistance. Also known as Underhand Body Row or Underhand Supine Row.,['Biceps Brachii'],"['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Erector Spinae', 'Hamstrings', 'Gluteus Maximus']",[]
66,Suspended Inverted Row,"['Basic', 'Auxiliary']",['Compound'],['Pull'],"Position suspension handles higher than arms' length above floor. Sit on floor and grasp handles. Position body supine hanging from handles with arms straight, shoulders under handles, body straight, and back of heels on floor.",Pull body up so sides of chest make contact with handles while keeping body straight. Return until arms are extended straight and shoulders are stretched forward. Repeat.,Fixed bar should be just high enough to allow arm to fully extend. See Gravity Vectors for greater understanding of body angle influences resistance.,"['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Erector Spinae', 'Gluteus Maximus', 'Hamstrings']",[]
67,Suspended Bent-knee Inverted Row,"['Basic', 'Auxiliary']",['Compound'],['Pull'],"Position suspension handles higher than arms' length above floor. Sit on floor and grasp handles. Hang shoulders under handles with arms straight, back and hips straight, with knees bent and feet flat on floor.",Pull body up so sides of chest make contact with handles while keeping body straight. Return until arms are extended straight and shoulders are stretched forward. Repeat.,"Handles should be positioned to allow for full arm extension, no lower. Instead of mounting from a seated or lying position, position can be assumed by stepping back with handles grasped in each hand until arms are straight forward. While keeping arms straight and shoulders back, step forward so body reclines back and under suspension handles. Dismounting can be achieved by walking backward until body is upright, minimizing contact with ground. See Gravity Vector for greater understanding of how body angle influences resistance. This exercise can be performed on TRXⓇ style suspension trainer or adjustable length gymnastics rings. Also known as Suspended Bent-knee Supine Row.","['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Erector Spinae', 'Gluteus Maximus']",[]
